id,evidence_quality,evidence_quality_raw,evidence_quality_source,evidence_quality_reason
13775,Clear,0,soft_vote,Clear=0.96804491;Not Clear=0.03037427;Misleading=0.00158082;n_members=5
13776,Clear,0,soft_vote,Clear=0.98339449;Not Clear=0.01527091;Misleading=0.00133456;n_members=5
13777,Not Clear,1,soft_vote,Clear=0.06661455;Not Clear=0.93112488;Misleading=0.00226059;n_members=5
13778,Clear,0,soft_vote,Clear=0.97034315;Not Clear=0.02799111;Misleading=0.00166576;n_members=5
13779,Clear,0,soft_vote,Clear=0.98351253;Not Clear=0.01530712;Misleading=0.00118033;n_members=5
13780,Clear,0,soft_vote,Clear=0.92864168;Not Clear=0.06972422;Misleading=0.00163412;n_members=5
13781,Not Clear,1,soft_vote,Clear=0.31951170;Not Clear=0.67792367;Misleading=0.00256464;n_members=5
13782,Clear,0,soft_vote,Clear=0.78788012;Not Clear=0.20908521;Misleading=0.00303467;n_members=5
13783,Clear,0,soft_vote,Clear=0.77146535;Not Clear=0.22046426;Misleading=0.00807038;n_members=5
13784,Not Clear,1,soft_vote,Clear=0.19374739;Not Clear=0.80374150;Misleading=0.00251110;n_members=5
13785,Clear,0,soft_vote,Clear=0.58796110;Not Clear=0.40879304;Misleading=0.00324586;n_members=5
13786,Clear,0,soft_vote,Clear=0.72836860;Not Clear=0.26481741;Misleading=0.00681400;n_members=5
13787,Not Clear,1,soft_vote,Clear=0.23194561;Not Clear=0.76543063;Misleading=0.00262379;n_members=5
13788,Clear,0,soft_vote,Clear=0.98901256;Not Clear=0.00990849;Misleading=0.00107898;n_members=5
13789,Not Clear,1,soft_vote,Clear=0.47119627;Not Clear=0.52638266;Misleading=0.00242106;n_members=5
13790,Clear,0,soft_vote,Clear=0.98938207;Not Clear=0.00959753;Misleading=0.00102042;n_members=5
13791,Not Clear,1,soft_vote,Clear=0.14072870;Not Clear=0.85737315;Misleading=0.00189817;n_members=5
13792,Clear,0,soft_vote,Clear=0.93809007;Not Clear=0.05986717;Misleading=0.00204275;n_members=5
13793,Not Clear,1,soft_vote,Clear=0.40940838;Not Clear=0.58757049;Misleading=0.00302111;n_members=5
13794,Clear,0,soft_vote,Clear=0.87716322;Not Clear=0.12080713;Misleading=0.00202966;n_members=5
13795,Clear,0,soft_vote,Clear=0.97052439;Not Clear=0.02763822;Misleading=0.00183740;n_members=5
13796,Clear,0,soft_vote,Clear=0.97235899;Not Clear=0.02627390;Misleading=0.00136713;n_members=5
13797,Clear,0,soft_vote,Clear=0.98950100;Not Clear=0.00952103;Misleading=0.00097798;n_members=5
13798,Clear,0,soft_vote,Clear=0.98900284;Not Clear=0.00997708;Misleading=0.00102003;n_members=5
13799,Clear,0,soft_vote,Clear=0.72133794;Not Clear=0.27326331;Misleading=0.00539872;n_members=5
13800,Clear,0,soft_vote,Clear=0.67919594;Not Clear=0.31712823;Misleading=0.00367584;n_members=5
13801,Clear,0,soft_vote,Clear=0.96621646;Not Clear=0.03222975;Misleading=0.00155380;n_members=5
13802,Clear,0,soft_vote,Clear=0.98518345;Not Clear=0.01382285;Misleading=0.00099368;n_members=5
13803,Not Clear,1,soft_vote,Clear=0.09441712;Not Clear=0.90350505;Misleading=0.00207787;n_members=5
13804,Clear,0,soft_vote,Clear=0.93846326;Not Clear=0.05933513;Misleading=0.00220156;n_members=5
13805,Not Clear,1,soft_vote,Clear=0.05189789;Not Clear=0.94536287;Misleading=0.00273927;n_members=5
13806,Not Clear,1,soft_vote,Clear=0.41752918;Not Clear=0.57873018;Misleading=0.00374062;n_members=5
13807,Clear,0,soft_vote,Clear=0.95868208;Not Clear=0.03945145;Misleading=0.00186647;n_members=5
13808,Not Clear,1,soft_vote,Clear=0.42279272;Not Clear=0.57303796;Misleading=0.00416932;n_members=5
13809,Not Clear,1,soft_vote,Clear=0.15560165;Not Clear=0.84170850;Misleading=0.00268982;n_members=5
13810,Clear,0,soft_vote,Clear=0.95882038;Not Clear=0.03855156;Misleading=0.00262806;n_members=5
13811,Clear,0,soft_vote,Clear=0.98367221;Not Clear=0.01513419;Misleading=0.00119360;n_members=5
13812,Not Clear,1,soft_vote,Clear=0.38482145;Not Clear=0.61082967;Misleading=0.00434888;n_members=5
13813,Clear,0,soft_vote,Clear=0.78830810;Not Clear=0.20710685;Misleading=0.00458506;n_members=5
13814,Clear,0,soft_vote,Clear=0.91186650;Not Clear=0.08522406;Misleading=0.00290942;n_members=5
13815,Clear,0,soft_vote,Clear=0.96882607;Not Clear=0.02941982;Misleading=0.00175409;n_members=5
13816,Clear,0,soft_vote,Clear=0.92516861;Not Clear=0.07216371;Misleading=0.00266766;n_members=5
13817,Not Clear,1,soft_vote,Clear=0.29624035;Not Clear=0.70042399;Misleading=0.00333564;n_members=5
13818,Clear,0,soft_vote,Clear=0.95859644;Not Clear=0.03971145;Misleading=0.00169212;n_members=5
13819,Clear,0,soft_vote,Clear=0.70135937;Not Clear=0.29478414;Misleading=0.00385650;n_members=5
13820,Clear,0,soft_vote,Clear=0.91402457;Not Clear=0.08419567;Misleading=0.00177978;n_members=5
13821,Clear,0,soft_vote,Clear=0.95836111;Not Clear=0.03995422;Misleading=0.00168465;n_members=5
13822,Clear,0,soft_vote,Clear=0.98402916;Not Clear=0.01479266;Misleading=0.00117814;n_members=5
13823,Not Clear,1,soft_vote,Clear=0.12007742;Not Clear=0.87771586;Misleading=0.00220672;n_members=5
13824,Clear,0,soft_vote,Clear=0.93886461;Not Clear=0.05903675;Misleading=0.00209862;n_members=5
13825,Clear,0,soft_vote,Clear=0.87908716;Not Clear=0.11887145;Misleading=0.00204140;n_members=5
13826,Clear,0,soft_vote,Clear=0.84298706;Not Clear=0.15500284;Misleading=0.00201013;n_members=5
13827,Clear,0,soft_vote,Clear=0.55165907;Not Clear=0.44511305;Misleading=0.00322789;n_members=5
13828,Clear,0,soft_vote,Clear=0.97382085;Not Clear=0.02478403;Misleading=0.00139513;n_members=5
13829,Not Clear,1,soft_vote,Clear=0.07235138;Not Clear=0.92564311;Misleading=0.00200550;n_members=5
13830,Clear,0,soft_vote,Clear=0.94349854;Not Clear=0.05401743;Misleading=0.00248405;n_members=5
13831,Clear,0,soft_vote,Clear=0.95834542;Not Clear=0.03990286;Misleading=0.00175171;n_members=5
13832,Clear,0,soft_vote,Clear=0.86780849;Not Clear=0.12903493;Misleading=0.00315658;n_members=5
13833,Clear,0,soft_vote,Clear=0.97815453;Not Clear=0.02046805;Misleading=0.00137744;n_members=5
13834,Clear,0,soft_vote,Clear=0.97441293;Not Clear=0.02416455;Misleading=0.00142251;n_members=5
13835,Not Clear,1,soft_vote,Clear=0.13356517;Not Clear=0.86473064;Misleading=0.00170419;n_members=5
13836,Clear,0,soft_vote,Clear=0.89753436;Not Clear=0.10012894;Misleading=0.00233669;n_members=5
13837,Clear,0,soft_vote,Clear=0.91015358;Not Clear=0.08776996;Misleading=0.00207647;n_members=5
13838,Clear,0,soft_vote,Clear=0.89526711;Not Clear=0.10241799;Misleading=0.00231490;n_members=5
13839,Not Clear,1,soft_vote,Clear=0.47370734;Not Clear=0.52255242;Misleading=0.00374024;n_members=5
13840,Clear,0,soft_vote,Clear=0.97890041;Not Clear=0.01960071;Misleading=0.00149888;n_members=5
13841,Not Clear,1,soft_vote,Clear=0.07820190;Not Clear=0.91978191;Misleading=0.00201618;n_members=5
13842,Clear,0,soft_vote,Clear=0.99437295;Not Clear=0.00481506;Misleading=0.00081198;n_members=5
13843,Clear,0,soft_vote,Clear=0.97840413;Not Clear=0.02026846;Misleading=0.00132747;n_members=5
13844,Clear,0,soft_vote,Clear=0.96905829;Not Clear=0.02903081;Misleading=0.00191092;n_members=5
13845,Not Clear,1,soft_vote,Clear=0.07261124;Not Clear=0.92477778;Misleading=0.00261094;n_members=5
13846,Not Clear,1,soft_vote,Clear=0.33400043;Not Clear=0.66159756;Misleading=0.00440202;n_members=5
13847,Clear,0,soft_vote,Clear=0.74508613;Not Clear=0.25026502;Misleading=0.00464884;n_members=5
13848,Not Clear,1,soft_vote,Clear=0.10055916;Not Clear=0.89624788;Misleading=0.00319295;n_members=5
13849,Clear,0,soft_vote,Clear=0.99365346;Not Clear=0.00548043;Misleading=0.00086608;n_members=5
13850,Clear,0,soft_vote,Clear=0.95578160;Not Clear=0.04289075;Misleading=0.00132764;n_members=5
13851,Clear,0,soft_vote,Clear=0.80116065;Not Clear=0.19561089;Misleading=0.00322848;n_members=5
13852,Clear,0,soft_vote,Clear=0.93609349;Not Clear=0.06198525;Misleading=0.00192128;n_members=5
13853,Not Clear,1,soft_vote,Clear=0.08721316;Not Clear=0.91046631;Misleading=0.00232052;n_members=5
13854,Not Clear,1,soft_vote,Clear=0.14418883;Not Clear=0.85349492;Misleading=0.00231628;n_members=5
13855,Not Clear,1,soft_vote,Clear=0.15755829;Not Clear=0.83806528;Misleading=0.00437643;n_members=5
13856,Clear,0,soft_vote,Clear=0.98222898;Not Clear=0.01633172;Misleading=0.00143933;n_members=5
13857,Clear,0,soft_vote,Clear=0.65141834;Not Clear=0.34488454;Misleading=0.00369710;n_members=5
13858,Clear,0,soft_vote,Clear=0.95106138;Not Clear=0.04736841;Misleading=0.00157023;n_members=5
13859,Clear,0,soft_vote,Clear=0.75571142;Not Clear=0.24017458;Misleading=0.00411400;n_members=5
13860,Clear,0,soft_vote,Clear=0.97978717;Not Clear=0.01840531;Misleading=0.00180751;n_members=5
13861,Clear,0,soft_vote,Clear=0.85992879;Not Clear=0.13736806;Misleading=0.00270317;n_members=5
13862,Clear,0,soft_vote,Clear=0.97424622;Not Clear=0.02427203;Misleading=0.00148176;n_members=5
13863,Clear,0,soft_vote,Clear=0.97612070;Not Clear=0.02239949;Misleading=0.00147985;n_members=5
13864,Not Clear,1,soft_vote,Clear=0.08111573;Not Clear=0.91707731;Misleading=0.00180693;n_members=5
13865,Clear,0,soft_vote,Clear=0.94193468;Not Clear=0.05630387;Misleading=0.00176139;n_members=5
13866,Clear,0,soft_vote,Clear=0.96694541;Not Clear=0.03109247;Misleading=0.00196213;n_members=5
13867,Not Clear,1,soft_vote,Clear=0.49371609;Not Clear=0.50403678;Misleading=0.00224712;n_members=5
13868,Clear,0,soft_vote,Clear=0.98370340;Not Clear=0.01455154;Misleading=0.00174510;n_members=5
13869,Clear,0,soft_vote,Clear=0.95157000;Not Clear=0.04647305;Misleading=0.00195701;n_members=5
13870,Clear,0,soft_vote,Clear=0.84960236;Not Clear=0.14786458;Misleading=0.00253307;n_members=5
13871,Clear,0,soft_vote,Clear=0.96283239;Not Clear=0.03537396;Misleading=0.00179366;n_members=5
13872,Clear,0,soft_vote,Clear=0.98018203;Not Clear=0.01815602;Misleading=0.00166197;n_members=5
13873,Not Clear,1,soft_vote,Clear=0.26964448;Not Clear=0.72756948;Misleading=0.00278605;n_members=5
13874,Not Clear,1,soft_vote,Clear=0.41365278;Not Clear=0.58267704;Misleading=0.00367016;n_members=5
13875,Clear,0,soft_vote,Clear=0.68329489;Not Clear=0.31372792;Misleading=0.00297719;n_members=5
13876,Not Clear,1,soft_vote,Clear=0.11021521;Not Clear=0.88609487;Misleading=0.00368993;n_members=5
13877,Not Clear,1,soft_vote,Clear=0.06206480;Not Clear=0.93593185;Misleading=0.00200335;n_members=5
13878,Not Clear,1,soft_vote,Clear=0.42162021;Not Clear=0.57482880;Misleading=0.00355099;n_members=5
13879,Clear,0,soft_vote,Clear=0.87694460;Not Clear=0.11989389;Misleading=0.00316153;n_members=5
13880,Not Clear,1,soft_vote,Clear=0.11872972;Not Clear=0.87833639;Misleading=0.00293387;n_members=5
13881,Clear,0,soft_vote,Clear=0.93730283;Not Clear=0.05916132;Misleading=0.00353584;n_members=5
13882,Not Clear,1,soft_vote,Clear=0.06869654;Not Clear=0.92956853;Misleading=0.00173492;n_members=5
13883,Clear,0,soft_vote,Clear=0.92897840;Not Clear=0.06923981;Misleading=0.00178176;n_members=5
13884,Clear,0,soft_vote,Clear=0.58422211;Not Clear=0.41281102;Misleading=0.00296687;n_members=5
13885,Clear,0,soft_vote,Clear=0.91912955;Not Clear=0.07856022;Misleading=0.00231026;n_members=5
13886,Clear,0,soft_vote,Clear=0.73442786;Not Clear=0.26280432;Misleading=0.00276784;n_members=5
13887,Not Clear,1,soft_vote,Clear=0.12425342;Not Clear=0.87188342;Misleading=0.00386315;n_members=5
13888,Not Clear,1,soft_vote,Clear=0.27887596;Not Clear=0.71896617;Misleading=0.00215786;n_members=5
13889,Not Clear,1,soft_vote,Clear=0.41494351;Not Clear=0.58111280;Misleading=0.00394371;n_members=5
13890,Clear,0,soft_vote,Clear=0.86905928;Not Clear=0.12864630;Misleading=0.00229437;n_members=5
13891,Clear,0,soft_vote,Clear=0.94256422;Not Clear=0.05550276;Misleading=0.00193302;n_members=5
13892,Clear,0,soft_vote,Clear=0.98988549;Not Clear=0.00867811;Misleading=0.00143645;n_members=5
13893,Clear,0,soft_vote,Clear=0.95678272;Not Clear=0.04110314;Misleading=0.00211411;n_members=5
13894,Not Clear,1,soft_vote,Clear=0.06625889;Not Clear=0.93165895;Misleading=0.00208219;n_members=5
13895,Clear,0,soft_vote,Clear=0.68551622;Not Clear=0.31058946;Misleading=0.00389437;n_members=5
13896,Clear,0,soft_vote,Clear=0.98704071;Not Clear=0.01186832;Misleading=0.00109104;n_members=5
13897,Clear,0,soft_vote,Clear=0.68079136;Not Clear=0.31565766;Misleading=0.00355098;n_members=5
13898,Not Clear,1,soft_vote,Clear=0.32038798;Not Clear=0.67669890;Misleading=0.00291312;n_members=5
13899,Clear,0,soft_vote,Clear=0.99008784;Not Clear=0.00850898;Misleading=0.00140315;n_members=5
13900,Not Clear,1,soft_vote,Clear=0.03794388;Not Clear=0.95988222;Misleading=0.00217390;n_members=5
13901,Clear,0,soft_vote,Clear=0.97925645;Not Clear=0.01930226;Misleading=0.00144132;n_members=5
13902,Clear,0,soft_vote,Clear=0.97852694;Not Clear=0.01985630;Misleading=0.00161680;n_members=5
13903,Clear,0,soft_vote,Clear=0.56774739;Not Clear=0.42981626;Misleading=0.00243636;n_members=5
13904,Clear,0,soft_vote,Clear=0.94025618;Not Clear=0.05749121;Misleading=0.00225264;n_members=5
13905,Clear,0,soft_vote,Clear=0.71906168;Not Clear=0.27764344;Misleading=0.00329488;n_members=5
13906,Clear,0,soft_vote,Clear=0.63389753;Not Clear=0.36227166;Misleading=0.00383079;n_members=5
13907,Clear,0,soft_vote,Clear=0.92958912;Not Clear=0.06765262;Misleading=0.00275827;n_members=5
13908,Clear,0,soft_vote,Clear=0.77048188;Not Clear=0.22568657;Misleading=0.00383153;n_members=5
13909,Clear,0,soft_vote,Clear=0.98145891;Not Clear=0.01718100;Misleading=0.00136008;n_members=5
13910,Clear,0,soft_vote,Clear=0.98776214;Not Clear=0.01119310;Misleading=0.00104477;n_members=5
13911,Clear,0,soft_vote,Clear=0.99129463;Not Clear=0.00755257;Misleading=0.00115276;n_members=5
13912,Clear,0,soft_vote,Clear=0.86624227;Not Clear=0.12997451;Misleading=0.00378320;n_members=5
13913,Clear,0,soft_vote,Clear=0.97043372;Not Clear=0.02826714;Misleading=0.00129915;n_members=5
13914,Clear,0,soft_vote,Clear=0.53240280;Not Clear=0.46419777;Misleading=0.00339943;n_members=5
13915,Clear,0,soft_vote,Clear=0.98474018;Not Clear=0.01405158;Misleading=0.00120822;n_members=5
13916,Not Clear,1,soft_vote,Clear=0.08693149;Not Clear=0.91009204;Misleading=0.00297648;n_members=5
13917,Clear,0,soft_vote,Clear=0.97477489;Not Clear=0.02359970;Misleading=0.00162541;n_members=5
13918,Not Clear,1,soft_vote,Clear=0.03809832;Not Clear=0.95889603;Misleading=0.00300566;n_members=5
13919,Clear,0,soft_vote,Clear=0.96959828;Not Clear=0.02868789;Misleading=0.00171383;n_members=5
13920,Clear,0,soft_vote,Clear=0.96640627;Not Clear=0.03224116;Misleading=0.00135253;n_members=5
13921,Clear,0,soft_vote,Clear=0.95338074;Not Clear=0.04518953;Misleading=0.00142971;n_members=5
13922,Clear,0,soft_vote,Clear=0.68182038;Not Clear=0.31408208;Misleading=0.00409751;n_members=5
13923,Clear,0,soft_vote,Clear=0.97929471;Not Clear=0.01929480;Misleading=0.00141053;n_members=5
13924,Clear,0,soft_vote,Clear=0.96047819;Not Clear=0.03771687;Misleading=0.00180493;n_members=5
13925,Clear,0,soft_vote,Clear=0.73945485;Not Clear=0.25654166;Misleading=0.00400345;n_members=5
13926,Not Clear,1,soft_vote,Clear=0.18542327;Not Clear=0.81230170;Misleading=0.00227503;n_members=5
13927,Clear,0,soft_vote,Clear=0.96002718;Not Clear=0.03867293;Misleading=0.00129990;n_members=5
13928,Clear,0,soft_vote,Clear=0.98523495;Not Clear=0.01350330;Misleading=0.00126176;n_members=5
13929,Not Clear,1,soft_vote,Clear=0.09755640;Not Clear=0.89981041;Misleading=0.00263317;n_members=5
13930,Clear,0,soft_vote,Clear=0.94764506;Not Clear=0.05035809;Misleading=0.00199689;n_members=5
13931,Clear,0,soft_vote,Clear=0.94724741;Not Clear=0.05135544;Misleading=0.00139713;n_members=5
13932,Clear,0,soft_vote,Clear=0.91630281;Not Clear=0.08152886;Misleading=0.00216834;n_members=5
13933,Clear,0,soft_vote,Clear=0.95086091;Not Clear=0.04732520;Misleading=0.00181388;n_members=5
13934,Clear,0,soft_vote,Clear=0.95407305;Not Clear=0.04390356;Misleading=0.00202333;n_members=5
13935,Not Clear,1,soft_vote,Clear=0.39619660;Not Clear=0.60006501;Misleading=0.00373841;n_members=5
13936,Clear,0,soft_vote,Clear=0.74642663;Not Clear=0.24895859;Misleading=0.00461477;n_members=5
13937,Clear,0,soft_vote,Clear=0.94196960;Not Clear=0.05610518;Misleading=0.00192521;n_members=5
13938,Not Clear,1,soft_vote,Clear=0.40034653;Not Clear=0.59503379;Misleading=0.00461967;n_members=5
13939,Clear,0,soft_vote,Clear=0.84943453;Not Clear=0.14866924;Misleading=0.00189623;n_members=5
13940,Clear,0,soft_vote,Clear=0.91337751;Not Clear=0.08476683;Misleading=0.00185568;n_members=5
13941,Clear,0,soft_vote,Clear=0.97951257;Not Clear=0.01829561;Misleading=0.00219179;n_members=5
13942,Clear,0,soft_vote,Clear=0.63213338;Not Clear=0.36488814;Misleading=0.00297849;n_members=5
13943,Clear,0,soft_vote,Clear=0.81103461;Not Clear=0.18609554;Misleading=0.00286983;n_members=5
13944,Clear,0,soft_vote,Clear=0.85676103;Not Clear=0.14084226;Misleading=0.00239672;n_members=5
13945,Not Clear,1,soft_vote,Clear=0.32572451;Not Clear=0.67065398;Misleading=0.00362150;n_members=5
13946,Clear,0,soft_vote,Clear=0.87202133;Not Clear=0.12573016;Misleading=0.00224851;n_members=5
13947,Clear,0,soft_vote,Clear=0.95502633;Not Clear=0.04265653;Misleading=0.00231719;n_members=5
13948,Clear,0,soft_vote,Clear=0.93755171;Not Clear=0.06086667;Misleading=0.00158160;n_members=5
13949,Not Clear,1,soft_vote,Clear=0.42538804;Not Clear=0.57142186;Misleading=0.00319008;n_members=5
13950,Clear,0,soft_vote,Clear=0.92139282;Not Clear=0.07608063;Misleading=0.00252657;n_members=5
13951,Clear,0,soft_vote,Clear=0.97246906;Not Clear=0.02585960;Misleading=0.00167136;n_members=5
13952,Not Clear,1,soft_vote,Clear=0.22033009;Not Clear=0.77661952;Misleading=0.00305037;n_members=5
13953,Clear,0,soft_vote,Clear=0.96902764;Not Clear=0.02970882;Misleading=0.00126355;n_members=5
13954,Clear,0,soft_vote,Clear=0.75706602;Not Clear=0.24092068;Misleading=0.00201333;n_members=5
13955,Not Clear,1,soft_vote,Clear=0.06906111;Not Clear=0.92824001;Misleading=0.00269884;n_members=5
13956,Clear,0,soft_vote,Clear=0.92387405;Not Clear=0.07435369;Misleading=0.00177227;n_members=5
13957,Not Clear,1,soft_vote,Clear=0.04775600;Not Clear=0.95004432;Misleading=0.00219970;n_members=5
13958,Clear,0,soft_vote,Clear=0.97848650;Not Clear=0.02011538;Misleading=0.00139810;n_members=5
13959,Clear,0,soft_vote,Clear=0.91432957;Not Clear=0.08375060;Misleading=0.00191979;n_members=5
13960,Clear,0,soft_vote,Clear=0.91853739;Not Clear=0.07925457;Misleading=0.00220805;n_members=5
13961,Not Clear,1,soft_vote,Clear=0.19713936;Not Clear=0.79796287;Misleading=0.00489778;n_members=5
13962,Clear,0,soft_vote,Clear=0.96613027;Not Clear=0.03245485;Misleading=0.00141493;n_members=5
13963,Clear,0,soft_vote,Clear=0.95521450;Not Clear=0.04308863;Misleading=0.00169689;n_members=5
13964,Clear,0,soft_vote,Clear=0.81917071;Not Clear=0.17768410;Misleading=0.00314517;n_members=5
13965,Clear,0,soft_vote,Clear=0.86937439;Not Clear=0.12810820;Misleading=0.00251741;n_members=5
13966,Not Clear,1,soft_vote,Clear=0.11764579;Not Clear=0.88022586;Misleading=0.00212835;n_members=5
13967,Clear,0,soft_vote,Clear=0.96324869;Not Clear=0.03496230;Misleading=0.00178900;n_members=5
13968,Clear,0,soft_vote,Clear=0.83700848;Not Clear=0.15856690;Misleading=0.00442459;n_members=5
13969,Not Clear,1,soft_vote,Clear=0.15706707;Not Clear=0.84001705;Misleading=0.00291591;n_members=5
13970,Clear,0,soft_vote,Clear=0.98317115;Not Clear=0.01568229;Misleading=0.00114653;n_members=5
13971,Clear,0,soft_vote,Clear=0.83189479;Not Clear=0.16496258;Misleading=0.00314264;n_members=5
13972,Clear,0,soft_vote,Clear=0.96516278;Not Clear=0.03324096;Misleading=0.00159621;n_members=5
13973,Clear,0,soft_vote,Clear=0.88258115;Not Clear=0.11558066;Misleading=0.00183820;n_members=5
13974,Clear,0,soft_vote,Clear=0.75258605;Not Clear=0.24383396;Misleading=0.00357999;n_members=5
13975,Clear,0,soft_vote,Clear=0.98240309;Not Clear=0.01646477;Misleading=0.00113215;n_members=5
13976,Not Clear,1,soft_vote,Clear=0.23117276;Not Clear=0.76564039;Misleading=0.00318686;n_members=5
13977,Clear,0,soft_vote,Clear=0.79549083;Not Clear=0.19958442;Misleading=0.00492474;n_members=5
13978,Clear,0,soft_vote,Clear=0.98802638;Not Clear=0.01019818;Misleading=0.00177545;n_members=5
