id,member,score_no,score_yes,pred
12379,focal_g3_w4,0.00429054,0.99570942,Yes
12380,focal_g3_w4,0.01688881,0.98311126,Yes
12381,focal_g3_w4,0.08252054,0.91747946,Yes
12382,focal_g3_w4,0.00301514,0.99698490,Yes
12383,focal_g3_w4,0.00641647,0.99358350,Yes
12384,focal_g3_w4,0.03456730,0.96543270,Yes
12385,focal_g3_w4,0.00611007,0.99388993,Yes
12386,focal_g3_w4,0.66190255,0.33809745,No
12387,focal_g3_w4,0.55958229,0.44041771,No
12388,focal_g3_w4,0.02827793,0.97172201,Yes
12389,focal_g3_w4,0.00760085,0.99239916,Yes
12390,focal_g3_w4,0.94929582,0.05070417,No
12391,focal_g3_w4,0.19411075,0.80588931,Yes
12392,focal_g3_w4,0.02086968,0.97913033,Yes
12393,focal_g3_w4,0.06591068,0.93408936,Yes
12394,focal_g3_w4,0.00577626,0.99422377,Yes
12395,focal_g3_w4,0.00288611,0.99711382,Yes
12396,focal_g3_w4,0.00751253,0.99248743,Yes
12397,focal_g3_w4,0.00890004,0.99110001,Yes
12398,focal_g3_w4,0.02109289,0.97890705,Yes
12399,focal_g3_w4,0.04607525,0.95392472,Yes
12400,focal_g3_w4,0.02595541,0.97404456,Yes
12401,focal_g3_w4,0.12174524,0.87825471,Yes
12402,focal_g3_w4,0.01718172,0.98281831,Yes
12403,focal_g3_w4,0.29455912,0.70544082,Yes
12404,focal_g3_w4,0.02818412,0.97181588,Yes
12405,focal_g3_w4,0.00704299,0.99295700,Yes
12406,focal_g3_w4,0.12911662,0.87088335,Yes
12407,focal_g3_w4,0.01970234,0.98029768,Yes
12408,focal_g3_w4,0.00348557,0.99651450,Yes
12409,focal_g3_w4,0.23293392,0.76706600,Yes
12410,focal_g3_w4,0.00472194,0.99527812,Yes
12411,focal_g3_w4,0.01797690,0.98202306,Yes
12412,focal_g3_w4,0.01299166,0.98700839,Yes
12413,focal_g3_w4,0.01195367,0.98804629,Yes
12414,focal_g3_w4,0.00322645,0.99677354,Yes
12415,focal_g3_w4,0.00322827,0.99677175,Yes
12416,focal_g3_w4,0.06318461,0.93681532,Yes
12417,focal_g3_w4,0.00181057,0.99818939,Yes
12418,focal_g3_w4,0.00689977,0.99310017,Yes
12419,focal_g3_w4,0.06377442,0.93622553,Yes
12420,focal_g3_w4,0.00178037,0.99821967,Yes
12421,focal_g3_w4,0.00654713,0.99345291,Yes
12422,focal_g3_w4,0.01810894,0.98189110,Yes
12423,focal_g3_w4,0.02222763,0.97777236,Yes
12424,focal_g3_w4,0.01542906,0.98457092,Yes
12425,focal_g3_w4,0.01285270,0.98714733,Yes
12426,focal_g3_w4,0.01373121,0.98626882,Yes
12427,focal_g3_w4,0.20461555,0.79538447,Yes
12428,focal_g3_w4,0.00731925,0.99268073,Yes
12429,focal_g3_w4,0.14747714,0.85252291,Yes
12430,focal_g3_w4,0.00359675,0.99640322,Yes
12431,focal_g3_w4,0.02268262,0.97731733,Yes
12432,focal_g3_w4,0.00558796,0.99441200,Yes
12433,focal_g3_w4,0.01879425,0.98120582,Yes
12434,focal_g3_w4,0.00490171,0.99509829,Yes
12435,focal_g3_w4,0.72561181,0.27438822,No
12436,focal_g3_w4,0.02689363,0.97310638,Yes
12437,focal_g3_w4,0.05577900,0.94422102,Yes
12438,focal_g3_w4,0.00647867,0.99352139,Yes
12439,focal_g3_w4,0.00649922,0.99350077,Yes
12440,focal_g3_w4,0.00435057,0.99564940,Yes
12441,focal_g3_w4,0.50700611,0.49299389,No
12442,focal_g3_w4,0.03856063,0.96143943,Yes
12443,focal_g3_w4,0.01062633,0.98937362,Yes
12444,focal_g3_w4,0.01517001,0.98483002,Yes
12445,focal_g3_w4,0.36096531,0.63903469,Yes
12446,focal_g3_w4,0.01916695,0.98083305,Yes
12447,focal_g3_w4,0.00481874,0.99518126,Yes
12448,focal_g3_w4,0.68051147,0.31948856,No
12449,focal_g3_w4,0.30953133,0.69046867,Yes
12450,focal_g3_w4,0.01673374,0.98326623,Yes
12451,focal_g3_w4,0.01383566,0.98616439,Yes
12452,focal_g3_w4,0.05392662,0.94607335,Yes
12453,focal_g3_w4,0.00442206,0.99557793,Yes
12454,focal_g3_w4,0.00842112,0.99157894,Yes
12455,focal_g3_w4,0.00568993,0.99431002,Yes
12456,focal_g3_w4,0.17047949,0.82952058,Yes
12457,focal_g3_w4,0.72354466,0.27645534,No
12458,focal_g3_w4,0.00777038,0.99222964,Yes
12459,focal_g3_w4,0.58514035,0.41485971,No
12460,focal_g3_w4,0.54654831,0.45345166,No
12461,focal_g3_w4,0.05242539,0.94757462,Yes
12462,focal_g3_w4,0.00875857,0.99124146,Yes
12463,focal_g3_w4,0.00947311,0.99052691,Yes
12464,focal_g3_w4,0.00445161,0.99554837,Yes
12465,focal_g3_w4,0.82058859,0.17941146,No
12466,focal_g3_w4,0.83103937,0.16896065,No
12467,focal_g3_w4,0.00354573,0.99645424,Yes
12468,focal_g3_w4,0.03850747,0.96149254,Yes
12469,focal_g3_w4,0.00516543,0.99483454,Yes
12470,focal_g3_w4,0.02448602,0.97551399,Yes
12471,focal_g3_w4,0.08262971,0.91737026,Yes
12472,focal_g3_w4,0.30814686,0.69185317,Yes
12473,focal_g3_w4,0.01605548,0.98394448,Yes
12474,focal_g3_w4,0.17830186,0.82169813,Yes
12475,focal_g3_w4,0.05454618,0.94545382,Yes
12476,focal_g3_w4,0.00696972,0.99303025,Yes
12477,focal_g3_w4,0.00949406,0.99050599,Yes
12478,focal_g3_w4,0.03026321,0.96973675,Yes
12479,focal_g3_w4,0.00592679,0.99407321,Yes
12480,focal_g3_w4,0.04995517,0.95004481,Yes
12481,focal_g3_w4,0.01213650,0.98786354,Yes
12482,focal_g3_w4,0.98604518,0.01395479,No
12483,focal_g3_w4,0.02889962,0.97110039,Yes
12484,focal_g3_w4,0.00328664,0.99671340,Yes
12485,focal_g3_w4,0.18305305,0.81694692,Yes
12486,focal_g3_w4,0.98613375,0.01386628,No
12487,focal_g3_w4,0.17722549,0.82277459,Yes
12488,focal_g3_w4,0.03619495,0.96380502,Yes
12489,focal_g3_w4,0.00580898,0.99419099,Yes
12490,focal_g3_w4,0.69095302,0.30904698,No
12491,focal_g3_w4,0.00200388,0.99799621,Yes
12492,focal_g3_w4,0.02987792,0.97012210,Yes
12493,focal_g3_w4,0.00728213,0.99271786,Yes
12494,focal_g3_w4,0.07778221,0.92221779,Yes
12495,focal_g3_w4,0.00473633,0.99526370,Yes
12496,focal_g3_w4,0.00211516,0.99788481,Yes
12497,focal_g3_w4,0.04518318,0.95481682,Yes
12498,focal_g3_w4,0.01216642,0.98783362,Yes
12499,focal_g3_w4,0.00232687,0.99767309,Yes
12500,focal_g3_w4,0.72390288,0.27609718,No
12501,focal_g3_w4,0.00271220,0.99728787,Yes
12502,focal_g3_w4,0.01100150,0.98899847,Yes
12503,focal_g3_w4,0.01808921,0.98191077,Yes
12504,focal_g3_w4,0.07155044,0.92844957,Yes
12505,focal_g3_w4,0.01551853,0.98448145,Yes
12506,focal_g3_w4,0.82982236,0.17017759,No
12507,focal_g3_w4,0.41706634,0.58293366,Yes
12508,focal_g3_w4,0.15990603,0.84009397,Yes
12509,focal_g3_w4,0.01095002,0.98905003,Yes
12510,focal_g3_w4,0.00489019,0.99510974,Yes
12511,focal_g3_w4,0.00717236,0.99282759,Yes
12512,focal_g3_w4,0.55080318,0.44919685,No
12513,focal_g3_w4,0.97999030,0.02000975,No
12514,focal_g3_w4,0.07586847,0.92413151,Yes
12515,focal_g3_w4,0.03326096,0.96673900,Yes
12516,focal_g3_w4,0.07833320,0.92166686,Yes
12517,focal_g3_w4,0.97949535,0.02050465,No
12518,focal_g3_w4,0.07514410,0.92485595,Yes
12519,focal_g3_w4,0.26121521,0.73878479,Yes
12520,focal_g3_w4,0.00230686,0.99769312,Yes
12521,focal_g3_w4,0.00208673,0.99791330,Yes
12522,focal_g3_w4,0.01909709,0.98090291,Yes
12523,focal_g3_w4,0.47203773,0.52796227,Yes
12524,focal_g3_w4,0.00481573,0.99518424,Yes
12525,focal_g3_w4,0.18667227,0.81332773,Yes
12526,focal_g3_w4,0.48499396,0.51500607,Yes
12527,focal_g3_w4,0.92999727,0.07000276,No
12528,focal_g3_w4,0.00712833,0.99287170,Yes
12529,focal_g3_w4,0.91622388,0.08377605,No
12530,focal_g3_w4,0.93858844,0.06141159,No
12531,focal_g3_w4,0.15440191,0.84559810,Yes
12532,focal_g3_w4,0.03567181,0.96432817,Yes
12533,focal_g3_w4,0.04250736,0.95749259,Yes
12534,focal_g3_w4,0.09156832,0.90843165,Yes
12535,focal_g3_w4,0.01416146,0.98583859,Yes
12536,focal_g3_w4,0.00452787,0.99547219,Yes
12537,focal_g3_w4,0.00545159,0.99454838,Yes
12538,focal_g3_w4,0.98322821,0.01677183,No
12539,focal_g3_w4,0.73828161,0.26171839,No
12540,focal_g3_w4,0.90202141,0.09797862,No
12541,focal_g3_w4,0.00530459,0.99469548,Yes
12542,focal_g3_w4,0.51723737,0.48276269,No
12543,focal_g3_w4,0.01038214,0.98961788,Yes
12544,focal_g3_w4,0.00885590,0.99114418,Yes
12545,focal_g3_w4,0.02715503,0.97284502,Yes
12546,focal_g3_w4,0.06560405,0.93439597,Yes
12547,focal_g3_w4,0.98570859,0.01429140,No
12548,focal_g3_w4,0.00315641,0.99684358,Yes
12549,focal_g3_w4,0.00221263,0.99778736,Yes
12550,focal_g3_w4,0.00744924,0.99255073,Yes
12551,focal_g3_w4,0.00975759,0.99024242,Yes
12552,focal_g3_w4,0.01659116,0.98340881,Yes
12553,focal_g3_w4,0.02104327,0.97895676,Yes
12554,focal_g3_w4,0.00961444,0.99038553,Yes
12555,focal_g3_w4,0.28276226,0.71723777,Yes
12556,focal_g3_w4,0.93741739,0.06258257,No
12557,focal_g3_w4,0.11417513,0.88582486,Yes
12558,focal_g3_w4,0.00769076,0.99230921,Yes
12559,focal_g3_w4,0.00966003,0.99033993,Yes
12560,focal_g3_w4,0.07163934,0.92836064,Yes
12561,focal_g3_w4,0.00268477,0.99731523,Yes
12562,focal_g3_w4,0.00873258,0.99126738,Yes
12563,focal_g3_w4,0.00176710,0.99823284,Yes
12564,focal_g3_w4,0.02000821,0.97999179,Yes
12565,focal_g3_w4,0.39486387,0.60513610,Yes
12566,focal_g3_w4,0.00808141,0.99191862,Yes
12567,focal_g3_w4,0.00970698,0.99029303,Yes
12568,focal_g3_w4,0.18183415,0.81816584,Yes
12569,focal_g3_w4,0.03799000,0.96201003,Yes
12570,focal_g3_w4,0.01970857,0.98029149,Yes
12571,focal_g3_w4,0.04636235,0.95363766,Yes
12572,focal_g3_w4,0.55893558,0.44106442,No
12573,focal_g3_w4,0.02020332,0.97979671,Yes
12574,focal_g3_w4,0.97058040,0.02941955,No
12575,focal_g3_w4,0.00390747,0.99609250,Yes
12576,focal_g3_w4,0.14207481,0.85792518,Yes
12577,focal_g3_w4,0.16023751,0.83976251,Yes
12578,focal_g3_w4,0.63893664,0.36106336,No
12579,focal_g3_w4,0.00218630,0.99781370,Yes
12580,focal_g3_w4,0.01765002,0.98234999,Yes
12581,focal_g3_w4,0.04833666,0.95166337,Yes
12582,focal_g3_w4,0.80766648,0.19233350,No
12583,focal_g3_w4,0.00239114,0.99760890,Yes
12584,focal_g3_w4,0.07940545,0.92059457,Yes
12585,focal_g3_w4,0.00965144,0.99034858,Yes
12586,focal_g3_w4,0.13391684,0.86608320,Yes
12587,focal_g3_w4,0.80093968,0.19906028,No
12588,focal_g3_w4,0.00256058,0.99743938,Yes
12589,focal_g3_w4,0.00230005,0.99769992,Yes
12590,focal_g3_w4,0.01627240,0.98372757,Yes
12591,focal_g3_w4,0.67921162,0.32078835,No
12592,focal_g3_w4,0.16303746,0.83696258,Yes
12593,focal_g3_w4,0.09689093,0.90310907,Yes
12594,focal_g3_w4,0.00659675,0.99340326,Yes
12595,focal_g3_w4,0.00465654,0.99534339,Yes
12596,focal_g3_w4,0.03687700,0.96312302,Yes
12597,focal_g3_w4,0.02869394,0.97130603,Yes
12598,focal_g3_w4,0.04909943,0.95090055,Yes
12599,focal_g3_w4,0.09429407,0.90570587,Yes
12600,focal_g3_w4,0.03070563,0.96929437,Yes
12601,focal_g3_w4,0.88701993,0.11298006,No
12602,focal_g3_w4,0.00566939,0.99433064,Yes
12603,focal_g3_w4,0.01860066,0.98139936,Yes
12604,focal_g3_w4,0.01280592,0.98719412,Yes
12605,focal_g3_w4,0.96889782,0.03110215,No
12606,focal_g3_w4,0.03834682,0.96165311,Yes
12607,focal_g3_w4,0.06800485,0.93199515,Yes
12608,focal_g3_w4,0.65002531,0.34997466,No
12609,focal_g3_w4,0.01380635,0.98619372,Yes
12610,focal_g3_w4,0.00403277,0.99596727,Yes
12611,focal_g3_w4,0.96925449,0.03074551,No
12612,focal_g3_w4,0.96429938,0.03570059,No
12613,focal_g3_w4,0.03661750,0.96338254,Yes
12614,focal_g3_w4,0.02200224,0.97799784,Yes
12615,focal_g3_w4,0.02577013,0.97422981,Yes
12616,focal_g3_w4,0.93887860,0.06112143,No
12617,focal_g3_w4,0.03717877,0.96282125,Yes
12618,focal_g3_w4,0.01497664,0.98502338,Yes
12619,focal_g3_w4,0.67564726,0.32435271,No
12620,focal_g3_w4,0.01060005,0.98939997,Yes
12621,focal_g3_w4,0.99526030,0.00473973,No
12622,focal_g3_w4,0.96504831,0.03495170,No
12623,focal_g3_w4,0.00695605,0.99304396,Yes
12624,focal_g3_w4,0.00811038,0.99188966,Yes
12625,focal_g3_w4,0.79985720,0.20014280,No
12626,focal_g3_w4,0.02475761,0.97524238,Yes
12627,focal_g3_w4,0.01567783,0.98432213,Yes
12628,focal_g3_w4,0.00564641,0.99435353,Yes
12629,focal_g3_w4,0.08388790,0.91611212,Yes
12630,focal_g3_w4,0.01909168,0.98090827,Yes
12631,focal_g3_w4,0.39720738,0.60279262,Yes
12632,focal_g3_w4,0.00863082,0.99136919,Yes
12633,focal_g3_w4,0.01798066,0.98201936,Yes
12634,focal_g3_w4,0.00215285,0.99784720,Yes
12635,focal_g3_w4,0.06383698,0.93616307,Yes
12636,focal_g3_w4,0.01007431,0.98992574,Yes
12637,focal_g3_w4,0.10869132,0.89130872,Yes
12638,focal_g3_w4,0.96982849,0.03017153,No
12639,focal_g3_w4,0.12988244,0.87011760,Yes
12640,focal_g3_w4,0.99555403,0.00444591,No
12641,focal_g3_w4,0.30419883,0.69580114,Yes
12642,focal_g3_w4,0.31875506,0.68124497,Yes
12643,focal_g3_w4,0.08586006,0.91413993,Yes
12644,focal_g3_w4,0.52586842,0.47413161,No
12645,focal_g3_w4,0.00811580,0.99188423,Yes
12646,focal_g3_w4,0.06533603,0.93466395,Yes
12647,focal_g3_w4,0.22204113,0.77795893,Yes
12648,focal_g3_w4,0.15646209,0.84353787,Yes
12649,focal_g3_w4,0.03824215,0.96175790,Yes
12650,focal_g3_w4,0.01218329,0.98781675,Yes
12651,focal_g3_w4,0.01620414,0.98379588,Yes
12652,focal_g3_w4,0.98583221,0.01416784,No
12653,focal_g3_w4,0.00367269,0.99632734,Yes
12654,focal_g3_w4,0.00475708,0.99524289,Yes
12655,focal_g3_w4,0.01137023,0.98862982,Yes
12656,focal_g3_w4,0.00493928,0.99506074,Yes
12657,focal_g3_w4,0.01512509,0.98487490,Yes
12658,focal_g3_w4,0.00623398,0.99376607,Yes
12659,focal_g3_w4,0.02453911,0.97546095,Yes
12660,focal_g3_w4,0.00725923,0.99274081,Yes
12661,focal_g3_w4,0.34450844,0.65549159,Yes
12662,focal_g3_w4,0.00634484,0.99365520,Yes
12663,focal_g3_w4,0.09745191,0.90254813,Yes
12664,focal_g3_w4,0.00492049,0.99507952,Yes
12665,focal_g3_w4,0.02822997,0.97176999,Yes
12666,focal_g3_w4,0.98412377,0.01587619,No
12667,focal_g3_w4,0.95577914,0.04422083,No
12668,focal_g3_w4,0.01314796,0.98685199,Yes
12669,focal_g3_w4,0.25077760,0.74922240,Yes
12670,focal_g3_w4,0.00698829,0.99301165,Yes
12671,focal_g3_w4,0.00517682,0.99482322,Yes
12672,focal_g3_w4,0.00304629,0.99695373,Yes
12673,focal_g3_w4,0.97995442,0.02004555,No
12674,focal_g3_w4,0.00772420,0.99227577,Yes
12675,focal_g3_w4,0.03731618,0.96268380,Yes
12676,focal_g3_w4,0.05881040,0.94118959,Yes
12677,focal_g3_w4,0.01927596,0.98072398,Yes
12678,focal_g3_w4,0.00868644,0.99131352,Yes
12679,focal_g3_w4,0.35064256,0.64935744,Yes
12680,focal_g3_w4,0.00483197,0.99516809,Yes
12681,focal_g3_w4,0.45744881,0.54255116,Yes
12682,focal_g3_w4,0.92864519,0.07135478,No
12683,focal_g3_w4,0.09417984,0.90582019,Yes
12684,focal_g3_w4,0.00790285,0.99209714,Yes
12685,focal_g3_w4,0.42911294,0.57088709,Yes
12686,focal_g3_w4,0.19669767,0.80330229,Yes
12687,focal_g3_w4,0.00196447,0.99803549,Yes
12688,focal_g3_w4,0.04067008,0.95932990,Yes
12689,focal_g3_w4,0.00565908,0.99434090,Yes
12690,focal_g3_w4,0.10081294,0.89918709,Yes
12691,focal_g3_w4,0.17137671,0.82862329,Yes
12692,focal_g3_w4,0.01891870,0.98108131,Yes
12693,focal_g3_w4,0.00416950,0.99583048,Yes
12694,focal_g3_w4,0.00841556,0.99158442,Yes
12695,focal_g3_w4,0.04814470,0.95185524,Yes
12696,focal_g3_w4,0.06460699,0.93539298,Yes
12697,focal_g3_w4,0.98483896,0.01516102,No
12698,focal_g3_w4,0.02634765,0.97365236,Yes
12699,focal_g3_w4,0.00399483,0.99600524,Yes
12700,focal_g3_w4,0.01374904,0.98625100,Yes
12701,focal_g3_w4,0.01145578,0.98854417,Yes
12702,focal_g3_w4,0.76582974,0.23417026,No
12703,focal_g3_w4,0.72865897,0.27134100,No
12704,focal_g3_w4,0.00504104,0.99495894,Yes
12705,focal_g3_w4,0.63668317,0.36331686,No
12706,focal_g3_w4,0.00290456,0.99709547,Yes
12707,focal_g3_w4,0.00429847,0.99570149,Yes
12708,focal_g3_w4,0.01495853,0.98504144,Yes
12709,focal_g3_w4,0.55334455,0.44665545,No
12710,focal_g3_w4,0.00548292,0.99451703,Yes
12711,focal_g3_w4,0.01353266,0.98646742,Yes
12712,focal_g3_w4,0.04341520,0.95658481,Yes
12713,focal_g3_w4,0.00635675,0.99364328,Yes
12714,focal_g3_w4,0.21698304,0.78301698,Yes
12715,focal_g3_w4,0.92450958,0.07549043,No
12716,focal_g3_w4,0.04417614,0.95582384,Yes
12717,focal_g3_w4,0.92023015,0.07976992,No
12718,focal_g3_w4,0.01428533,0.98571461,Yes
12719,focal_g3_w4,0.00365870,0.99634129,Yes
12720,focal_g3_w4,0.20899774,0.79100233,Yes
12721,focal_g3_w4,0.00881800,0.99118197,Yes
12722,focal_g3_w4,0.21643774,0.78356224,Yes
12723,focal_g3_w4,0.00579145,0.99420857,Yes
12724,focal_g3_w4,0.00561760,0.99438238,Yes
12725,focal_g3_w4,0.00380096,0.99619907,Yes
12726,focal_g3_w4,0.04326745,0.95673257,Yes
12727,focal_g3_w4,0.04988560,0.95011443,Yes
12728,focal_g3_w4,0.01452175,0.98547828,Yes
12729,focal_g3_w4,0.00512482,0.99487513,Yes
12730,focal_g3_w4,0.00522574,0.99477428,Yes
12731,focal_g3_w4,0.00602119,0.99397886,Yes
12732,focal_g3_w4,0.00286196,0.99713802,Yes
12733,focal_g3_w4,0.97943169,0.02056830,No
12734,focal_g3_w4,0.00656005,0.99343997,Yes
12735,focal_g3_w4,0.90006852,0.09993151,No
12736,focal_g3_w4,0.01937155,0.98062849,Yes
12737,focal_g3_w4,0.01852905,0.98147100,Yes
12738,focal_g3_w4,0.01097998,0.98902005,Yes
12739,focal_g3_w4,0.97648650,0.02351343,No
12740,focal_g3_w4,0.00971209,0.99028790,Yes
12741,focal_g3_w4,0.05713300,0.94286692,Yes
12742,focal_g3_w4,0.00201923,0.99798077,Yes
12743,focal_g3_w4,0.03760938,0.96239066,Yes
12744,focal_g3_w4,0.00654208,0.99345797,Yes
12745,focal_g3_w4,0.00832504,0.99167496,Yes
12746,focal_g3_w4,0.80976796,0.19023202,No
12747,focal_g3_w4,0.00502471,0.99497533,Yes
12748,focal_g3_w4,0.00266082,0.99733919,Yes
12749,focal_g3_w4,0.96221870,0.03778129,No
12750,focal_g3_w4,0.00917424,0.99082571,Yes
12751,focal_g3_w4,0.24562256,0.75437748,Yes
12752,focal_g3_w4,0.42899001,0.57100993,Yes
12753,focal_g3_w4,0.06296062,0.93703938,Yes
12754,focal_g3_w4,0.03288428,0.96711570,Yes
12755,focal_g3_w4,0.12398054,0.87601942,Yes
12756,focal_g3_w4,0.00968937,0.99031061,Yes
12757,focal_g3_w4,0.92210078,0.07789926,No
12758,focal_g3_w4,0.09245393,0.90754604,Yes
12759,focal_g3_w4,0.62574840,0.37425157,No
12760,focal_g3_w4,0.01652837,0.98347163,Yes
12761,focal_g3_w4,0.03144227,0.96855778,Yes
12762,focal_g3_w4,0.00921244,0.99078757,Yes
12763,focal_g3_w4,0.89749151,0.10250854,No
12764,focal_g3_w4,0.00991523,0.99008477,Yes
12765,focal_g3_w4,0.98937452,0.01062546,No
12766,focal_g3_w4,0.32027254,0.67972744,Yes
12767,focal_g3_w4,0.10378980,0.89621019,Yes
12768,focal_g3_w4,0.47194088,0.52805912,Yes
12769,focal_g3_w4,0.38324824,0.61675179,Yes
12770,focal_g3_w4,0.29980102,0.70019901,Yes
12771,focal_g3_w4,0.00576521,0.99423474,Yes
12772,focal_g3_w4,0.11740901,0.88259095,Yes
12773,focal_g3_w4,0.01424020,0.98575979,Yes
12774,focal_g3_w4,0.01197621,0.98802376,Yes
12775,focal_g3_w4,0.87522757,0.12477250,No
12776,focal_g3_w4,0.01521481,0.98478520,Yes
12777,focal_g3_w4,0.01750919,0.98249084,Yes
12778,focal_g3_w4,0.00213650,0.99786347,Yes
12779,focal_g3_w4,0.17504978,0.82495022,Yes
12780,focal_g3_w4,0.43458250,0.56541753,Yes
12781,focal_g3_w4,0.00561387,0.99438620,Yes
12782,focal_g3_w4,0.00564567,0.99435437,Yes
12783,focal_g3_w4,0.00844644,0.99155360,Yes
12784,focal_g3_w4,0.00535939,0.99464059,Yes
12785,focal_g3_w4,0.89406550,0.10593446,No
12786,focal_g3_w4,0.00362214,0.99637789,Yes
12787,focal_g3_w4,0.20528583,0.79471409,Yes
12788,focal_g3_w4,0.85870284,0.14129715,No
12789,focal_g3_w4,0.01761630,0.98238373,Yes
12790,focal_g3_w4,0.02325696,0.97674304,Yes
12791,focal_g3_w4,0.02183964,0.97816032,Yes
12792,focal_g3_w4,0.02227411,0.97772580,Yes
12793,focal_g3_w4,0.75608134,0.24391869,No
12794,focal_g3_w4,0.00263292,0.99736708,Yes
12795,focal_g3_w4,0.92798537,0.07201470,No
12796,focal_g3_w4,0.00640174,0.99359822,Yes
12797,focal_g3_w4,0.90339851,0.09660153,No
12798,focal_g3_w4,0.01296979,0.98703021,Yes
12799,focal_g3_w4,0.02879183,0.97120821,Yes
12800,focal_g3_w4,0.01801013,0.98198986,Yes
12801,focal_g3_w4,0.87446761,0.12553236,No
12802,focal_g3_w4,0.73913676,0.26086327,No
12803,focal_g3_w4,0.10686899,0.89313102,Yes
12804,focal_g3_w4,0.03721829,0.96278167,Yes
12805,focal_g3_w4,0.00878548,0.99121451,Yes
12806,focal_g3_w4,0.73984891,0.26015106,No
12807,focal_g3_w4,0.01749318,0.98250681,Yes
12808,focal_g3_w4,0.71105313,0.28894693,No
12809,focal_g3_w4,0.00739721,0.99260277,Yes
12810,focal_g3_w4,0.14930344,0.85069656,Yes
12811,focal_g3_w4,0.42503405,0.57496595,Yes
12812,focal_g3_w4,0.00392833,0.99607170,Yes
12813,focal_g3_w4,0.01410614,0.98589385,Yes
12814,focal_g3_w4,0.00271476,0.99728525,Yes
12815,focal_g3_w4,0.02005265,0.97994733,Yes
12816,focal_g3_w4,0.37194541,0.62805456,Yes
12817,focal_g3_w4,0.00666996,0.99333006,Yes
12818,focal_g3_w4,0.00679881,0.99320120,Yes
12819,focal_g3_w4,0.04142259,0.95857745,Yes
12820,focal_g3_w4,0.21140291,0.78859705,Yes
12821,focal_g3_w4,0.00366141,0.99633861,Yes
12822,focal_g3_w4,0.02036788,0.97963208,Yes
12823,focal_g3_w4,0.06240828,0.93759173,Yes
12824,focal_g3_w4,0.07934701,0.92065299,Yes
12825,focal_g3_w4,0.01570410,0.98429596,Yes
12826,focal_g3_w4,0.02905526,0.97094470,Yes
12827,focal_g3_w4,0.01245029,0.98754972,Yes
12828,focal_g3_w4,0.01274485,0.98725510,Yes
12829,focal_g3_w4,0.01796783,0.98203218,Yes
12830,focal_g3_w4,0.73754251,0.26245743,No
12831,focal_g3_w4,0.00463211,0.99536788,Yes
12832,focal_g3_w4,0.01919189,0.98080814,Yes
12833,focal_g3_w4,0.36815572,0.63184434,Yes
12834,focal_g3_w4,0.94353282,0.05646715,No
12835,focal_g3_w4,0.00637018,0.99362975,Yes
12836,focal_g3_w4,0.03441511,0.96558493,Yes
12837,focal_g3_w4,0.00388027,0.99611974,Yes
12838,focal_g3_w4,0.00867201,0.99132806,Yes
12839,focal_g3_w4,0.13467975,0.86532021,Yes
12840,focal_g3_w4,0.04520038,0.95479965,Yes
12841,focal_g3_w4,0.01763017,0.98236978,Yes
12842,focal_g3_w4,0.03588780,0.96411216,Yes
12843,focal_g3_w4,0.08426912,0.91573089,Yes
12844,focal_g3_w4,0.04586120,0.95413882,Yes
12845,focal_g3_w4,0.00332474,0.99667525,Yes
12846,focal_g3_w4,0.53050578,0.46949416,No
12847,focal_g3_w4,0.00397561,0.99602437,Yes
12848,focal_g3_w4,0.01786322,0.98213679,Yes
12849,focal_g3_w4,0.56755084,0.43244916,No
12850,focal_g3_w4,0.01890898,0.98109102,Yes
12851,focal_g3_w4,0.00518150,0.99481851,Yes
12852,focal_g3_w4,0.09341187,0.90658808,Yes
12853,focal_g3_w4,0.01245595,0.98754406,Yes
12854,focal_g3_w4,0.00205315,0.99794692,Yes
12855,focal_g3_w4,0.01327001,0.98672998,Yes
12856,focal_g3_w4,0.00334164,0.99665833,Yes
12857,focal_g3_w4,0.00502268,0.99497730,Yes
12858,focal_g3_w4,0.02532442,0.97467560,Yes
12859,focal_g3_w4,0.94128829,0.05871167,No
12860,focal_g3_w4,0.08304533,0.91695470,Yes
12861,focal_g3_w4,0.09741483,0.90258509,Yes
12862,focal_g3_w4,0.01786145,0.98213851,Yes
12863,focal_g3_w4,0.93450367,0.06549627,No
12864,focal_g3_w4,0.32077757,0.67922246,Yes
12865,focal_g3_w4,0.00557353,0.99442649,Yes
12866,focal_g3_w4,0.28650263,0.71349734,Yes
12867,focal_g3_w4,0.83802444,0.16197553,No
12868,focal_g3_w4,0.97066307,0.02933692,No
12869,focal_g3_w4,0.37818125,0.62181872,Yes
12870,focal_g3_w4,0.00730956,0.99269038,Yes
12871,focal_g3_w4,0.01204909,0.98795086,Yes
12872,focal_g3_w4,0.00881990,0.99118012,Yes
12873,focal_g3_w4,0.00797294,0.99202710,Yes
12874,focal_g3_w4,0.22697748,0.77302247,Yes
12875,focal_g3_w4,0.04567187,0.95432812,Yes
12876,focal_g3_w4,0.05260759,0.94739234,Yes
12877,focal_g3_w4,0.07841889,0.92158109,Yes
